Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
319,12251673,YuntechIM_B11123226,"2024-06-13 15:26:44",0.81100,1,yuntechimb11123226
320,12143410,frozenfish-jya,"2024-06-22 03:38:36",0.81100,24,frozenfishjya
321,12271305,PainNguyen99,"2024-06-22 03:31:42",0.81100,27,painnguyen99
322,12288247,"Dung Nguyen 99","2024-06-21 07:21:35",0.81100,7,dungnguyen99
323,11508218,"KORI Toshinari","2024-06-21 20:10:32",0.81100,1,koritoshinari
324,9253489,Daniel-890827,"2024-06-24 07:27:49",0.81100,1,daniel890827
325,12349006,xin6244,"2024-07-04 17:06:25",0.81100,1,xin6244
326,11228138,RYU,"2024-07-27 11:30:23",0.81100,26,ryustatdsjptw
327,12350450,heec.choi,"2024-07-14 10:12:38",0.81100,41,heecchoi
328,12200660,"Patrick Zhang #2","2024-07-07 18:59:38",0.81100,1,pzhang15
329,12377814,"unicorn huang","2024-07-11 07:37:38",0.81100,2,unicornhuang
330,12377847,Joe_tseng777,"2024-07-11 07:40:00",0.81100,1,joetseng777
331,12377850,Deyochen,"2024-07-11 07:40:44",0.81100,1,deyochen
332,12377852,"Lai Chih-Yuan","2024-07-11 07:41:13",0.81100,1,laichihyuan
333,12267032,"ARMI XR","2024-07-20 03:37:12",0.81100,21,armixr
334,12410279,"fuku syuu (Shoesann)","2024-07-20 08:58:47",0.81100,3,fukusyuushoesann
335,12248366,"Hitotaka Kamimura","2024-07-24 18:52:23",0.81100,5,hitotakakamimura
336,12426194,"Colin Brantt","2024-07-29 01:13:38",0.81100,4,colinbrantt
337,12281186,"Serhii S","2024-08-04 23:41:58",0.81100,14,serhiisavin
338,12222167,"JISS IT","2024-06-10 00:20:10",0.80861,18,jissit
339,12201209,YusukeY0224,"2024-06-10 01:25:39",0.80861,10,yusukey0224
340,12219148,"Yusuke Yamamoto jsc","2024-06-10 03:30:25",0.80861,10,yusukeyamamotojsc
341,12222311,"IT JISS","2024-06-10 05:27:02",0.80861,10,itjiss
342,12230359,Maynie,"2024-06-10 03:35:43",0.80861,1,maynie
343,12233611,miyazakidaichi,"2024-06-10 06:28:26",0.80861,4,miyazakidaichi
344,12241664,ZhangZhangYanYan,"2024-06-12 09:09:31",0.80861,9,zhangzhangyanyan
345,12250540,jiexiayou,"2024-06-13 11:35:12",0.80861,2,jiexiayou
346,2650632,abramc,"2024-08-08 01:50:05",0.80861,45,abramc
347,12276769,piiiing,"2024-06-18 17:20:49",0.80861,1,piiiing
348,12246656,"wei feng wei feng wei feng ","2024-06-19 13:34:22",0.80861,2,wefeng
349,12272129,"Wu shuaimin","2024-06-20 14:47:42",0.80861,11,wushuaimin
350,12287909,mwxmmm,"2024-06-22 06:46:37",0.80861,4,mwxmmm
351,5932332,"Egor Chugai ","2024-06-24 06:42:08",0.80861,7,chugai
352,12306060,燕三鹰燕三鹰,"2024-06-25 10:09:19",0.80861,1,sadaxa
353,12213640,wangzhengwen,"2024-06-27 12:15:41",0.80861,2,wangzhengwen
354,12191445,"Md Shadab","2024-06-28 19:47:52",0.80861,13,mdshaddy
355,12291260,"Prasanth B G","2024-06-30 14:27:07",0.80861,41,prasanthbg
356,12375774,"Daniel Gutsuliak","2024-07-12 09:36:26",0.80861,15,danielgutsuliak
357,12383288,"Jheel Turakhia","2024-07-12 13:47:25",0.80861,1,jheelturakhia
358,12267445,"INIAD team07","2024-07-14 08:26:45",0.80861,21,"takezawario,takutosuganuma,todamizuki,yamazakiyouhei"
359,12221004,"sonali kharate","2024-07-14 09:39:33",0.80861,2,sonalikharate
360,12257224,masak,"2024-07-16 15:26:44",0.80861,2,masaks
361,12396572,"Dengxia Kale","2024-07-17 11:01:42",0.80861,4,dengxiakale
362,12300680,"hayashi kenta","2024-07-21 12:08:03",0.80861,47,hayashikenta
363,12416899,"c cc","2024-07-22 12:31:03",0.80861,2,ccc798
364,12391818,TYLoo,"2024-07-24 09:52:43",0.80861,3,tml1191201618
365,11554622,"Le Step","2024-08-04 12:51:30",0.80861,6,lestep
366,12233211,ataboooy,"2024-06-10 05:00:44",0.80622,8,ataboooy
367,12234652,hippokosuke,"2024-06-10 12:59:55",0.80622,4,hippokosuke
368,12212093,"Vincent Times","2024-06-10 15:00:51",0.80622,8,vincenttimes
369,12241039,"Nesterenko Vladimir","2024-06-11 14:27:11",0.80622,1,nesterenkovladimir
370,12173671,Zhexues,"2024-06-12 15:28:43",0.80622,10,zhexues
371,12205025,kt1995,"2024-06-16 10:20:55",0.80622,11,kota0806
372,12237146,tateishi,"2024-06-18 20:34:40",0.80622,23,tateishi56
373,12280461,breakfast_k,"2024-06-20 12:56:34",0.80622,4,breakfastk
374,12251094,DoraemonXD,"2024-06-23 08:14:37",0.80622,42,doraemonxd
375,12205423,"Gabriel-Octavian Jitea","2024-06-24 00:10:48",0.80622,26,gabrieloctavianjitea
376,11501424,dromema,"2024-06-24 08:39:21",0.80622,2,dromema
377,12304797,jupyter7,"2024-06-27 06:40:19",0.80622,11,namkyu
378,12292157,ykoyama_1155,"2024-06-25 12:25:28",0.80622,8,ykoyama1155
379,12211552,"Fadhaa Ali","2024-06-28 12:18:09",0.80622,10,fadhaaali
380,12329711,"Joseph KZ","2024-06-30 20:48:41",0.80622,2,josephkz
381,12308214,lkskrk,"2024-07-01 15:04:34",0.80622,47,lkskrk
382,12344965,"Alex #107","2024-07-03 19:10:38",0.80622,3,darkho1me
383,12351990,"Gleb Zavyalov","2024-07-05 12:14:40",0.80622,1,gzavyalov
384,12267108,Class01-team01,"2024-07-14 06:17:13",0.80622,36,"arairyuki,jeffreymorigmailcom,kawakuboshota,nagaishiryu,shumamatsuoka"
385,12367243,"eiki ito","2024-07-09 05:25:27",0.80622,2,eikiito
386,12170110,"Heather Navarro","2024-07-10 11:40:51",0.80622,7,heathernavarro
387,12369325,"Natxo Treig León","2024-07-09 13:01:59",0.80622,4,natxotreiglen
388,12380935,GabrielaTudelaHernandez,"2024-07-12 01:46:25",0.80622,1,gabrielatudelah
389,10157320,Sublimina,"2024-07-12 06:04:18",0.80622,3,sublimina
390,12390477,Adam_S,"2024-07-18 00:49:04",0.80622,11,adazard01
391,12332052,"atsumoto fukushima","2024-07-17 00:38:02",0.80622,35,atsumotofukushima
392,12367974,AlexanderKI,"2024-07-16 16:39:48",0.80622,17,alexanderki1000
393,12386786,"Kaiden Lee","2024-07-19 08:16:27",0.80622,13,kaidenlee
394,12426259,Gerri,"2024-07-25 07:00:16",0.80622,2,gloryxiang
395,7466661,"Udesh Chathumal","2024-07-30 02:50:15",0.80622,4,udeshchathumal
396,12439672,ordinaryxu,"2024-07-31 11:58:04",0.80622,15,ordinaryxu
397,12408690,Coco_ns,"2024-08-01 07:11:55",0.80622,3,cocons
398,12462301,Rosh789,"2024-08-04 12:10:43",0.80622,1,rosh789
399,12455858,"Taewoo Sung","2024-08-05 04:57:37",0.80622,7,taewoosung
400,12443075,"Sofia Karpovich","2024-08-05 10:26:20",0.80622,13,sofiakarpovich
401,12441275,"qie wang","2024-08-08 00:17:25",0.80622,43,qiewang
402,12168121,"谷 咲希音","2024-06-10 05:42:07",0.80382,7,tanisaki
403,12233837,"Junnosuke Kato #2","2024-06-10 07:48:55",0.80382,8,junnosukekato
404,10584340,LeoPolv,"2024-06-10 23:25:55",0.80382,1,leopolv
405,12241784,"mohammad Daneshzand","2024-06-12 18:19:54",0.80382,4,mohammaddaneshzand
406,12241875,"Miguel Angelo #2","2024-06-11 17:56:27",0.80382,1,miguelangelo
407,12172067,"Rachid L'harime","2024-06-23 20:54:49",0.80382,47,rachidlharime
408,9765634,PapaBibo,"2024-06-13 09:32:15",0.80382,4,papabibo
409,12280241,"Theo C #3","2024-06-19 12:14:50",0.80382,5,theocrepin
410,12290468,"Eugene Arefiev","2024-06-21 13:41:07",0.80382,1,eugenearefiev
411,12290598,"Oğuz Berk AYDIN","2024-06-21 15:52:04",0.80382,13,"doganozcan,ouzberkaydin"
412,10654712,"Αθανάσιος Παππάς","2024-06-23 12:45:47",0.80382,13,thanos8p
413,12287724,"Mengyin Xie","2024-06-26 07:19:29",0.80382,15,mengyinxie
414,12324880,tomitatsu,"2024-07-09 08:27:56",0.80382,31,tomitatsu
415,10880945,"Krupal Patel #3","2024-07-03 07:04:41",0.80382,1,krupalpatel07
416,11753781,"Naimul Hasan Shadesh","2024-07-03 10:25:35",0.80382,3,shadesh
417,9940372,Milanfx,"2024-07-08 22:58:56",0.80382,26,milanfx
418,12342851,"Steve Parker0708","2024-07-05 03:11:21",0.80382,11,steveparker0708
419,12350100,pokerparker,"2024-07-07 14:12:40",0.80382,18,pokerparker
420,12356857,tomitatsu5,"2024-07-06 11:37:51",0.80382,3,tomitatsu5
421,11866091,"TAKASHI FUMOTO","2024-07-06 13:24:45",0.80382,3,takashifumoto
422,12181668,Albankiz,"2024-07-07 19:45:00",0.80382,5,albankiz
423,12359911,"Comlan Amouwotor","2024-07-08 16:44:28",0.80382,6,comlanamouwotor
424,12363545,baoguoma,"2024-07-10 02:08:24",0.80382,12,baoguoma
425,10364023,wzhang24,"2024-07-14 08:38:45",0.80382,1,wzhang23
426,12387327,"Mitch Hankins","2024-07-14 17:56:48",0.80382,4,thedebuglife
427,12391866,"Vickie Liu","2024-07-15 08:24:27",0.80382,1,vickie06
428,12152310,"Yutaro Takahashi","2024-07-17 13:15:00",0.80382,15,yutarotakahashi
429,12395692,"Erik Claveau Espony","2024-07-19 11:40:18",0.80382,3,erikclaveauespony
430,12396855,"Athar Naveed","2024-08-02 12:22:31",0.80382,11,atharnaveed
431,12414028,"Coletta Quentin","2024-07-23 09:58:18",0.80382,21,colettaquentin
432,2020396,"SAIT VNTU","2024-07-31 08:04:56",0.80382,11,vbmokin
433,12417898,"Yash Gajjar","2024-07-24 18:39:11",0.80382,5,yashgajjar1
434,12418429,"Mike Oxlong Jr","2024-08-06 02:24:51",0.80382,12,mikeoxlongjr
435,12426191,"[Deleted] 39a9090c-4bb2-4a20-887c-c54a17ccc094","2024-07-25 01:16:36",0.80382,1,del=76925bedc3750ebd
436,12393449,pco111,"2024-07-27 00:46:59",0.80382,2,pco111
437,12455935,"Momo Ali Ashfaq","2024-08-06 17:35:13",0.80382,9,momoaliashfaq
438,12237114,"Steven Ky","2024-08-03 00:17:57",0.80382,16,utopicron
439,12459118,ouside,"2024-08-08 04:32:24",0.80382,29,ouside
440,12440731,"George PAPADIMITRIOU1","2024-08-07 10:09:25",0.80382,42,georgepapadimitriou1
441,12457107,muskaancuny,"2024-08-05 21:37:47",0.80382,2,muskaancuny
442,12473119,"Roman Agarev","2024-08-07 14:37:40",0.80382,10,romanagarev
443,12233094,OliverYuan11,"2024-06-10 03:28:03",0.80143,2,oliveryuan11
444,12233214,Tequila.lii,"2024-06-10 04:46:33",0.80143,10,tequilalii
445,12233437,lndjytequila,"2024-06-10 05:12:40",0.80143,10,lndjytequila
446,12230472,"Ruotong Zhuang","2024-06-10 06:04:54",0.80143,10,ruotongzhuang
447,12233692,RUtya,"2024-06-10 06:52:37",0.80143,6,zhuangrt
448,12235432,wuyiweibig87,"2024-06-14 07:12:21",0.80143,3,wuyiweibig87
449,12217403,cimery_fan,"2024-06-10 18:56:57",0.80143,4,cimeryfan
450,12236842,"Lars Pönig","2024-06-10 21:50:23",0.80143,5,larspoenig
451,12199920,"Ryan Moore #3","2024-06-11 02:36:08",0.80143,8,yrmoore
452,12106623,wanzinanyou,"2024-06-11 07:37:51",0.80143,1,wanzinanyou
453,12239164,b11123044,"2024-06-11 08:38:53",0.80143,1,b11123044
454,12239376,YuntechIM_B11123044,"2024-06-11 08:41:14",0.80143,1,yuntechimb11123044
455,12158928,twistzzcjh,"2024-06-11 13:00:35",0.80143,3,twistzzcjh
456,12240638,"Vedant Saini","2024-06-30 17:46:11",0.80143,11,vedantsaini
457,10829812,"Arkadaş Can SARGIN","2024-06-11 18:28:30",0.80143,3,cansargin
458,12248239,koreaml-stein,"2024-06-13 02:23:04",0.80143,10,koreamlstein
459,12251284,zxylh999,"2024-06-13 14:12:38",0.80143,1,zxylh999
460,12251135,YuntechIM_B11123010,"2024-06-13 14:44:03",0.80143,5,yuntechimb11123010
461,12210748,"Shima Forghanis","2024-06-14 09:46:57",0.80143,1,shimaforghani7
462,12256135,"ZHANG TAIBO","2024-06-14 11:38:30",0.80143,5,zhangtaibo
463,11828516,"Nihad Hodzic","2024-06-30 13:16:23",0.80143,13,nihadhodzic
464,12207564,"Kishore Vasi","2024-06-15 08:00:33",0.80143,1,kishorevasi
465,12118316,luanwen,"2024-06-16 15:30:21",0.80143,3,luanwen
466,12260369,vincentyahn,"2024-06-15 11:56:50",0.80143,6,vincentyahn
467,12262703,"Patrick Jura","2024-06-15 19:01:58",0.80143,1,patrickjura
468,12233642,"Jia #2","2024-06-16 06:04:39",0.80143,2,jiaee0313
469,11582480,AndyChan227,"2024-06-17 04:11:56",0.80143,1,andychan227
470,12268783,mort8846,"2024-06-17 08:51:53",0.80143,7,mort8846
471,12269763," Weibin66","2024-06-17 11:15:13",0.80143,1,weibin66
472,12270578,"Leyton Lu","2024-06-17 13:43:02",0.80143,1,leytonlu
473,12270624,"titnaic ","2024-06-17 13:53:45",0.80143,2,titnaic
474,12272049,RyanneR,"2024-06-17 20:04:24",0.80143,3,ryanner
475,10802791,radwimps2331,"2024-06-22 05:21:18",0.80143,9,radwimps2331
476,12276615,Patryk777,"2024-06-21 15:54:08",0.80143,4,patryk777
477,12276925,"Adam Walker","2024-06-18 19:09:09",0.80143,3,larrywalker
478,12278032,小黑无敌自然语言处理工程师,"2024-07-03 01:49:25",0.80143,2,xiaoheiwudibwu
479,12188108,"[Deleted] f1cc8ef8-b372-4a43-afea-94553323f85b","2024-06-22 08:01:49",0.80143,23,del=802aa7281f9d0727
480,12166075,"LE ZHONG","2024-06-19 12:04:56",0.80143,2,tuya000000
481,12280269,"Christina #6","2024-07-31 14:31:26",0.80143,6,christina4
482,12278259,LeonYew_Lee,"2024-06-20 02:28:29",0.80143,13,leonyewlee
483,11685969,saarrrrruu,"2024-06-21 02:45:26",0.80143,10,saarrrrruu
484,12148432,youweiwhale,"2024-06-20 05:39:15",0.80143,60,youweiwhale
485,12280683,"Masaya X","2024-06-21 06:35:05",0.80143,19,masayax
486,12289137,兜兜liu,"2024-06-21 11:43:24",0.80143,3,liu202405
487,12148396,chenwenqiang,"2024-06-21 08:34:48",0.80143,5,chenwenqiang
488,5005680,ywm123,"2024-07-09 15:14:07",0.80143,10,ywm123
489,12293905,Hussainios,"2024-06-22 12:02:36",0.80143,2,hussainios
490,12290812,"Arabi Miftah Shihan","2024-06-25 15:48:14",0.80143,9,arabimiftahshihan
491,12293955,"yaohua fang","2024-06-22 14:12:22",0.80143,2,yaohuafang
492,12294563,"Seiyu  Tannaka","2024-06-22 14:51:27",0.80143,1,seiyutannaka
493,12295472,"Young Woo Lim","2024-06-22 19:45:45",0.80143,1,panda0460
494,10418684,"Rahiem Lampart","2024-06-22 22:31:42",0.80143,5,highrrl
495,12295915,NitinSInha1,"2024-06-22 23:30:12",0.80143,1,nitinsinha1
496,12297131,"Sanicic Tsui","2024-06-23 09:16:03",0.80143,1,sanicictsui
497,5180102,ckluick,"2024-06-30 16:20:23",0.80143,11,ckluick
498,12298659,"Pascal Wengerter","2024-06-23 16:50:29",0.80143,1,pascalwengerter
499,12288515,"Sneha Mittal2020","2024-06-23 17:37:27",0.80143,4,snehamittal2020
500,12299917,Johnson_ian,"2024-06-24 03:34:24",0.80143,2,johnsonian
501,11685757,ChiChangYang,"2024-06-24 05:49:52",0.80143,1,chichangyang
502,12301879,"Vishesh Sarin #2","2024-06-24 11:01:47",0.80143,1,visheshsarin
503,12272960,渡邉瑛貴,"2024-06-24 14:25:54",0.80143,19,eeeeiki
504,11583919,"Krishna Dubey","2024-06-24 20:00:17",0.80143,5,krishd123
505,12303939,"Oualid Daouche","2024-06-24 23:03:52",0.80143,1,oualiddaouche
506,12304163,Adhamsaad0,"2024-06-25 01:07:32",0.80143,1,adhamsaad0
507,12305037,"Dilkush Singh","2024-06-25 09:04:12",0.80143,5,dilkushsingh
508,12300023,USTCer_Zhangty,"2024-06-26 08:26:55",0.80143,23,ustcerzhangty
509,10804612,"Ahmad Reginald","2024-07-05 11:10:10",0.80143,4,ahmadreginald
510,12306365,wmmouou,"2024-06-25 11:26:26",0.80143,1,wmmouou
511,12307554,"Dixon Yeung","2024-06-25 17:25:38",0.80143,2,dixonyeung
512,12307722,suheypeviz,"2024-06-25 17:32:23",0.80143,1,suheypeviz
513,12308093,"Daniel Sutton #2","2024-06-25 20:15:35",0.80143,3,danielcsutton
514,12150596,Naka_04,"2024-07-13 07:57:56",0.80143,7,naka04
515,12289656,ZhangTianyi0105,"2024-07-03 01:58:40",0.80143,45,zhangtianyi0105
516,12310982,"Hana Hirose","2024-06-28 10:33:21",0.80143,3,hanahirose
517,12311352,raviraj,"2024-06-26 15:02:11",0.80143,1,ravirajbabasomane
518,12312275,"DIEGO ALONSO ROJAS VERA","2024-06-26 20:33:46",0.80143,1,diegoalonsorojasvera
519,12300860,moosetafa,"2024-06-27 05:34:47",0.80143,2,moosetafa
520,12314012,Ty_Liii,"2024-06-27 07:57:21",0.80143,2,tyliii
521,12314489,TeodorM1,"2024-06-27 10:12:14",0.80143,2,teodorm1
522,12301789,"Sebastianus Radhya","2024-07-02 09:04:56",0.80143,32,sebastianusradhya
523,3157441,mikeguan,"2024-07-01 15:03:40",0.80143,6,mikeguan
524,12314307,"Tomás Suárez","2024-06-27 22:09:30",0.80143,3,tomassuarezm
525,12317566,"Luca paiano","2024-06-28 01:26:20",0.80143,7,lucapaiano
526,12318008,"Vicky Hermawann","2024-06-30 12:38:12",0.80143,3,vickyhermawann
527,12319125,ckmcns,"2024-06-28 07:26:08",0.80143,3,ckmcns
528,12321136,"Brinda Sorathiya","2024-06-30 15:59:48",0.80143,3,brindasorathiya
529,12322231,gbxlander,"2024-06-28 15:59:25",0.80143,1,gbxlander
530,12299355,Amiral01,"2024-06-28 16:39:47",0.80143,2,mustaphaseddoum
531,12322801,"Matheus Lima","2024-06-28 19:00:35",0.80143,1,matheuslimar
532,12323049,david_wasse,"2024-06-28 20:52:25",0.80143,1,davidwasse
533,12252483,ra_fa23,"2024-06-28 21:22:50",0.80143,4,rafa23
534,12325221,"Hafiz Khanil","2024-06-29 12:00:11",0.80143,2,hafizkhanil
535,12323777,xinnnnnnnn,"2024-06-29 12:14:13",0.80143,3,xinnnnnnnn
536,12327137,Lazyair,"2024-06-30 04:10:02",0.80143,1,lazyair
537,12328198,Kronte322,"2024-06-30 11:11:24",0.80143,1,kronte322
538,12334050,"Erwin Tollenaere","2024-07-25 20:50:47",0.80143,47,erwintollenaere
539,12330863,"Adetola Dedenuola","2024-07-11 04:18:24",0.80143,33,adetoladedenuola
540,12325755,abbyxr,"2024-07-01 18:40:22",0.80143,6,abbyxr
541,12321002,xianleigirl,"2024-07-02 02:22:05",0.80143,3,xianleigirl1
542,12337204,PureSerendipity,"2024-07-02 07:05:24",0.80143,1,pureserendipity
543,12338115,downeast,"2024-07-02 10:44:42",0.80143,3,downeast
544,10356605,"Eugene Barannikov","2024-07-02 13:00:01",0.80143,5,eugenebarannikov
545,12339601,yangjia6743f,"2024-07-02 16:08:48",0.80143,2,yangjia123
546,11621263,"Brandon Rugg","2024-07-02 17:20:33",0.80143,2,brandonrugg
547,7622335,"Manel TD","2024-07-02 17:39:05",0.80143,2,maneltd
548,12340272,"Sasha Favorov","2024-07-02 19:52:57",0.80143,1,sashafavorov
549,12340787,"David Marquis","2024-07-03 00:46:55",0.80143,1,davidmarquis
550,2064892,bossam,"2024-07-03 07:44:55",0.80143,15,bossam
551,12344873,"Kaiden SC","2024-07-09 22:38:52",0.80143,13,kaidensc
552,12345140,"Yasmina Elkhazen","2024-07-03 20:24:20",0.80143,1,yasminaelkhazen
553,12341909,"before i kill you","2024-07-04 02:17:25",0.80143,6,beforeikillyou
554,12346224,"Zhehui Huang","2024-07-04 05:03:43",0.80143,1,zhehuihuang
555,12348501,"Faye Jacinda","2024-07-04 14:26:40",0.80143,1,fayejacinda
556,4376510,"Data Visualization","2024-07-04 18:06:30",0.80143,2,datavis1080
557,12352143,"Yuqi Wang","2024-07-05 13:03:52",0.80143,1,ewpiipwe
558,12348357,Fearleesy,"2024-07-05 17:18:03",0.80143,2,fearleesy
559,12355787,"A. Rose Panek","2024-07-06 03:21:36",0.80143,1,arosepanek
560,12357315,"Habibullah Oladepo","2024-07-06 13:47:16",0.80143,2,holadepo
561,12352603,"Max Baxter-Allen","2024-07-06 14:59:38",0.80143,11,maxbaxterallen
562,12333409,fengql,"2024-07-07 15:30:36",0.80143,2,wn255168
563,12361493,"Kate Lknv","2024-07-07 20:32:43",0.80143,2,katelknv
564,12362003,"Jingbo He","2024-07-08 01:42:11",0.80143,1,jingbohee
565,12290155,Dhwanan,"2024-07-08 07:35:24",0.80143,3,dhwananbharadva
566,1749860,"Elwing Chou","2024-07-10 07:44:22",0.80143,8,grandcoder
567,12365012,"Cho Seokgyu ","2024-07-08 14:37:31",0.80143,1,ezaurum
568,10517864,dsninja,"2024-07-08 15:46:03",0.80143,1,csgrad
569,12362794,"Xavi Ruiz Nebot","2024-07-09 06:46:04",0.80143,3,xaviruiznebot
570,2330241,chengchengzhcc,"2024-07-09 08:32:43",0.80143,4,chengchengzhcc
571,12368875,hryu2077,"2024-07-10 08:13:56",0.80143,2,hryu2077
572,12369484,"Hữu Trí Phạm Hồ","2024-07-09 11:37:05",0.80143,8,hutrphmh
573,12371141,Jacooob3,"2024-07-09 19:50:23",0.80143,4,jacooob3
574,12371910,"Senna Jeon","2024-07-10 01:26:59",0.80143,6,sennajeon
575,12373070,NeoWeng,"2024-07-10 07:01:54",0.80143,1,neoweng
576,12362523,"Igena Jolie","2024-07-16 03:34:17",0.80143,6,igenajolie
577,12376643,zhangenqing123,"2024-07-11 02:15:34",0.80143,2,zhangenqing123
578,12377112,"Johnny Liu #3","2024-07-11 04:24:53",0.80143,1,johnnyxiangyuliu
579,10610266,"Olu Idiakhoa","2024-07-11 13:12:41",0.80143,5,oluidiakhoa
580,12379939,omaraltt,"2024-07-12 12:38:57",0.80143,20,omaraltt
581,12383568,"skhan kim","2024-07-13 01:42:15",0.80143,11,skhankim
582,12383944,"Eddie Kingston","2024-07-12 16:56:12",0.80143,1,eddiekingston
583,11859946,"Matsu Hi","2024-07-23 13:52:38",0.80143,13,matsuhi
584,12267420,Class02_team14,"2024-07-13 14:45:56",0.80143,35,"kengonakajima,matsudayuki,nakamurayuki,sakamotoizumi,sasetomohiro"
585,12387440,"Drishtti.Narwal ","2024-07-13 18:09:39",0.80143,3,drishttinarwal
586,12376279,Yohei0408,"2024-07-14 08:14:45",0.80143,8,yohei0408
587,12390516,"[Deleted] da3e1857-62dc-4d95-8be4-61637d5db4b4","2024-07-15 01:06:28",0.80143,11,del=5bc666560f64d290
588,12369434,"murtadha najim","2024-07-15 14:51:34",0.80143,25,murtadhanajim
589,12390625,hamzaaaat,"2024-07-14 23:38:00",0.80143,1,hamzaaaat
590,12390694,"Ruddy Junior Romero Melgar","2024-07-15 01:59:12",0.80143,2,ruddyromeromelgar
591,12381247,"faizal ok","2024-07-15 05:38:14",0.80143,23,faizalok
592,12289969,timbapimba,"2024-07-15 08:40:22",0.80143,2,timbapimba
593,10455261,drafse,"2024-07-18 06:56:08",0.80143,15,drafse
594,12392793,"Jianyi Chou","2024-07-15 13:15:25",0.80143,3,jianyichou
595,12392063,rikka5,"2024-07-15 14:34:10",0.80143,2,rikka5
596,239112,MuthukumarSubramanian,"2024-07-15 16:39:28",0.80143,1,muthu4all
597,12394105,"Gleb Prokofev","2024-07-15 21:56:38",0.80143,1,glebprokofev
598,12374374,skyhaon,"2024-07-16 02:06:33",0.80143,6,skyhaon
599,12395890,"VictorLeung #2","2024-07-16 08:59:28",0.80143,1,victorleungtw
600,12397439,Parth4384,"2024-07-16 16:57:21",0.80143,7,parth4384
601,11873169,"Jeff Wang #4","2024-07-16 18:53:25",0.80143,1,jefflwang94
602,12395220,"Ethannnn08 Gu","2024-07-17 05:15:32",0.80143,2,ethannnn08gu
603,12399756,"Hector Li3","2024-07-17 07:54:27",0.80143,2,hectorli3
604,12390063,"Lyle Keeton","2024-07-17 18:47:02",0.80143,14,lylekeeton
605,12402119,Jamesr59,"2024-07-17 20:10:40",0.80143,1,jamesr59
606,12402989,"keisuke #10","2024-07-18 03:53:23",0.80143,1,bokukun0910
607,12403563,"Kavin Sibu","2024-07-18 07:35:03",0.80143,4,kavinsibu
608,12406700,"Andrew Williamson #3","2024-07-19 06:15:48",0.80143,4,andrewwilliamson2
609,12389497,"Jakub Bednarek","2024-07-19 19:12:32",0.80143,8,jakubbednarek
610,12408166,xiujior,"2024-07-21 00:22:27",0.80143,20,xiujior
611,12412475,Gary_LZH,"2024-07-21 05:26:20",0.80143,1,garylzh
612,12412573,zaneyu2005,"2024-07-21 06:14:27",0.80143,1,zaneyu2005
613,12413559,"Luis Troscianczuk","2024-07-25 16:05:13",0.80143,16,luis951
614,12415393,"Eva #4","2024-07-22 07:44:53",0.80143,2,eva033032
615,12279844,"Qing-Qian Peng","2024-07-22 08:13:43",0.80143,3,qingqianpeng
616,12404374,"Fardeen Pettiwala","2024-07-22 08:32:47",0.80143,8,fardeenpettiwala
617,12420628,NothingMattersT,"2024-07-23 12:29:22",0.80143,1,nothingmatterst
618,12421915,EnoughSH,"2024-07-23 20:24:43",0.80143,2,enoughsh
619,10197565,"Alexander Schou","2024-07-24 00:41:03",0.80143,1,alexander9090
620,12423967,"jiashuai yin","2024-07-24 10:41:14",0.80143,1,jiashuaiyin
621,12424819,Ohmuro_Kouhei,"2024-07-24 15:15:54",0.80143,3,ohmurokouhei
622,12425996,"Hidehiro Anto","2024-07-24 23:09:19",0.80143,1,hidehiroanto
623,12349102,Blackcamel887,"2024-07-25 06:15:21",0.80143,27,blackcamel887
624,12427106,ipman,"2024-07-25 07:03:30",0.80143,1,ciman96
